term_str,term_id,n,num,pos_max,stop,p_stem,term_code,p,s,i,h,wlen,term_rank,zipf_k,zipf_y,df,idf,tfidf_sum_text_max,tfidf_sum_secs_max,tfidf_sum_paras_max
sisters,6726,128,0,NNS,0,sister,sisters/NNS,0.0009740062092895842,1026.6875,10.00378141003163,0.009743745209746519,7,134,17152,68.11597014925374,105,4.755904917608237,0.02520130791758285,3.2549935405052732,278.56755117395096
against,341,127,0,IN,1,against,against/IN,0.0009663967857795094,1034.7716535433071,10.015096723259465,0.009678557282628843,7,135,17145,67.61140740740741,104,4.769710717133266,0.0,1.8061228595706456,119.41085354984969
state,6950,126,0,NN,0,state,state/NN,0.0009587873622694345,1042.984126984127,10.026501486531714,0.009613282913062307,5,136,17136,67.11426470588236,110,4.688790721749699,0.0,1.6630955698185035,122.67186399380417
why,7993,126,0,WRB,1,whi,why/WRB,0.0009587873622694345,1042.984126984127,10.026501486531714,0.009613282913062307,3,137,17262,66.6243795620438,102,4.797725093302863,0.0,1.8565833554967854,129.43806210614227
de,1963,123,0,IN,0,de,de/IN,0.0009359590917392099,1068.4227642276423,10.06126690469239,0.009416934233861661,2,138,16974,66.14159420289856,108,4.715262933110891,0.0,1.9332248765671045,153.16145319705802
make,4480,122,0,VB,0,make,make/VB,0.000928349668229135,1077.1803278688524,10.073044072468743,0.009351307122733812,4,139,16958,65.66575539568346,105,4.755904917608237,0.0,1.4802470180687115,99.4289035609655
january,4064,122,0,NNP,0,januari,january/NNP,0.000928349668229135,1077.1803278688524,10.073044072468743,0.009351307122733812,7,140,17080,65.1967142857143,108,4.715262933110891,0.0,1.9740518639770064,208.72205856422946
arms,610,121,0,NNS,0,arm,arms/NNS,0.0009207402447190601,1086.0826446280992,10.084918172757035,0.00928559002635601,4,141,17061,64.73432624113475,104,4.769710717133266,0.0,1.8158713290803483,111.10483513507438
could,1813,121,0,MD,0,could,could/MD,0.0009207402447190601,1086.0826446280992,10.084918172757035,0.00928559002635601,5,142,17182,64.27845070422536,91,4.962355795075663,0.0,1.3537337357772101,90.9696244728085
another,510,119,0,DT,0,anoth,another/DT,0.0009055213976989103,1104.3361344537816,10.108963646723687,0.009153882890668708,7,143,17017,63.828951048951055,105,4.755904917608237,0.0,1.3154356161635414,100.22041895578108
think,7350,119,0,VBP,0,think,think/VBP,0.0009055213976989103,1104.3361344537816,10.108963646723687,0.009153882890668708,5,144,17136,63.385694444444454,103,4.7836499080911405,0.0,1.4851139838093819,125.07422562394387
ccri,1237,118,0,NNP,0,ccri,ccri/NNP,0.0008979119741888354,1113.6949152542372,10.12113836066979,0.009087891326467364,4,145,17110,62.948551724137936,107,4.728683448873212,0.021268483277546144,2.4516527278035083,145.3415947914523
communities,1541,118,0,NNS,0,commun,communities/NNS,0.0008979119741888354,1113.6949152542372,10.12113836066979,0.009087891326467364,11,146,17228,62.51739726027398,91,4.962355795075663,0.030763186255293222,1.4399709736881667,107.19135078163998
already,425,117,0,RB,0,alreadi,already/RB,0.0008903025506787606,1123.2136752136753,10.133416690448225,0.00902180672659678,7,147,17199,62.092108843537424,100,4.826294245499635,0.0,1.344243761155508,100.62567231986708
years,8099,117,0,NNS,0,year,years/NNS,0.0008903025506787606,1123.2136752136753,10.133416690448225,0.00902180672659678,5,148,17316,61.672567567567576,95,4.900294826943411,0.0,1.8888788221040242,123.11313627457304
troops,7563,117,0,NNS,0,troop,troops/NNS,0.0008903025506787606,1123.2136752136753,10.133416690448225,0.00902180672659678,6,149,17433,61.25865771812081,89,4.994417004307961,0.0,2.5370143292029574,104.29539332475736
things,7349,116,0,NNS,0,thing,things/NNS,0.0008826931271686857,1132.896551724138,10.145800414904057,0.008955628295861011,6,150,17400,60.85026666666667,99,4.84079381519475,0.0,1.369707460277187,87.22435300551689
armed,606,116,0,VBN,0,arm,armed/VBN,0.0008826931271686857,1132.896551724138,10.145800414904057,0.008955628295861011,5,151,17516,60.44728476821193,105,4.755904917608237,0.0,1.5260343985979976,125.80795120802401
clandestine,1395,115,0,NNP,0,clandestin,clandestine/NNP,0.0008750837036586108,1142.7478260869566,10.158291359087254,0.008889355225353338,11,152,17480,60.0496052631579,110,4.688790721749699,0.0,1.699089185058907,174.21797919317257
san,6430,113,0,NNP,0,san,san/NNP,0.000859864856638461,1162.9734513274336,10.183602447616442,0.008756521858682793,3,153,17289,59.657124183006545,106,4.742229980711159,0.0,1.5891338955948395,138.04738359013362
good,3281,113,0,JJ,0,good,good/JJ,0.000859864856638461,1162.9734513274336,10.183602447616442,0.008756521858682793,4,154,17402,59.26974025974027,99,4.84079381519475,0.0,1.6715509004839995,133.26534128193126
liberation,4312,113,0,NNP,0,liber,liberation/NNP,0.000859864856638461,1162.9734513274336,10.183602447616442,0.008756521858682793,10,155,17515,58.88735483870968,108,4.715262933110891,0.0,2.039198372040647,170.1612202095386
ask,645,113,0,VB,0,ask,ask/VB,0.000859864856638461,1162.9734513274336,10.183602447616442,0.008756521858682793,3,156,17628,58.5098717948718,94,4.9155615835967215,0.0,1.6986510591850912,99.6376547875423
order,5157,113,0,NN,0,order,order/NN,0.000859864856638461,1162.9734513274336,10.183602447616442,0.008756521858682793,5,157,17741,58.1371974522293,97,4.870237593087231,0.0,1.7183479190370803,102.87239954853432
where,7971,112,0,WRB,1,where,where/WRB,0.0008522554331283862,1173.357142857143,10.196426487974026,0.008689959872870055,5,158,17696,57.76924050632912,101,4.811938952522564,0.01658327155487181,1.5978919538901715,118.93886314429258
peoples,5361,111,0,NNS,0,peopl,peoples/NNS,0.0008446460096183114,1183.9279279279278,10.209365543681525,0.008623299867205282,7,159,17649,57.40591194968554,99,4.84079381519475,0.0,1.925633146775821,122.87756122022651
being,857,109,0,VBG,1,be,being/VBG,0.0008294271625981616,1205.651376146789,10.235597085254703,0.008489682247920821,5,160,17440,57.04712500000001,96,4.885187934553203,0.016254525193407355,1.590482159312918,87.48521703438298
give,3252,108,0,VB,0,give,give/VB,0.0008218177390880867,1216.8148148148148,10.248893907868162,0.008422722819517878,4,161,17388,56.69279503105591,96,4.885187934553203,0.0,1.4110053024691491,99.17084902772274
get,3242,108,0,VB,0,get,get/VB,0.0008218177390880867,1216.8148148148148,10.248893907868162,0.008422722819517878,3,162,17496,56.342839506172844,93,4.930991624166327,0.0,1.5117235484333216,120.17437191305501
command,1498,107,0,NNP,0,command,command/NNP,0.0008142083155780118,1228.1869158878505,10.262314423630484,0.00835566174079611,7,163,17441,55.99717791411044,101,4.811938952522564,0.0,1.6416645471799174,147.926502608029
world,8059,106,0,NN,0,world,world/NN,0.0008065988920679369,1239.7735849056603,10.275860955468431,0.008288498061725009,5,164,17384,55.65573170731708,88,5.010718816637062,0.0,1.6064977749843994,86.93055568970422
law,4236,106,0,NN,0,law,law/NN,0.0008065988920679369,1239.7735849056603,10.275860955468431,0.008288498061725009,3,165,17490,55.31842424242425,85,5.060759499136657,0.06726567399716198,3.0559636478126353,136.1075500472081
into,3991,105,0,IN,1,into,into/IN,0.0007989894685578621,1251.5809523809523,10.289535892365507,0.008221230814348163,4,166,17430,54.98518072289157,94,4.9155615835967215,0.0,1.2721241155730727,95.39410657475086
speak,6869,105,0,VB,0,speak,speak/VB,0.0007989894685578621,1251.5809523809523,10.289535892365507,0.008221230814348163,5,167,17535,54.65592814371258,89,4.994417004307961,0.0,1.561072819309386,114.28302568825823
cristóbal,1872,105,0,NNP,0,cristóbal,cristóbal/NNP,0.0007989894685578621,1251.5809523809523,10.289535892365507,0.008221230814348163,9,168,17640,54.33059523809524,101,4.811938952522564,0.0,1.4815289788128438,133.81999809130144
tell,7270,104,0,VB,0,tell,tell/VB,0.0007913800450477872,1263.6153846153845,10.303341691890537,0.008153859012271078,4,169,17576,54.00911242603551,81,5.130300432389734,0.017739457895125436,1.8408045267410993,98.06480651557457
respect,6235,104,0,NN,0,respect,respect/NN,0.0007913800450477872,1263.6153846153845,10.303341691890537,0.008153859012271078,7,170,17680,53.69141176470589,94,4.9155615835967215,0.0,1.796240122430912,120.35908548541937
press,5649,103,0,NN,0,press,press/NN,0.0007837706215377123,1275.883495145631,10.317280882848411,0.008086381650129256,5,171,17613,53.3774269005848,92,4.946588479217346,0.0,1.5796791828127734,145.83126419384953
nothing,4989,103,0,NN,0,noth,nothing/NN,0.0007837706215377123,1275.883495145631,10.317280882848411,0.008086381650129256,7,172,17716,53.06709302325582,92,4.946588479217346,0.0,1.2835605288451795,87.53740681881672
over,5200,103,0,IN,1,over,over/IN,0.0007837706215377123,1275.883495145631,10.317280882848411,0.008086381650129256,4,173,17819,52.760346820809254,92,4.946588479217346,0.0,1.4029898105159309,97.07229395835185
than,7309,102,0,IN,1,than,than/IN,0.0007761611980276374,1288.3921568627452,10.331356068060135,0.008018797703035655,4,174,17748,52.457126436781614,91,4.962355795075663,0.01664518985913937,1.584796712507486,97.9731945397425
understand,7657,102,0,VBP,0,understand,understand/VBP,0.0007761611980276374,1288.3921568627452,10.331356068060135,0.008018797703035655,10,175,17850,52.15737142857143,78,5.18474821641211,0.0,1.6321700735013667,88.48541080388819
dignity,2218,101,0,NN,0,digniti,dignity/NN,0.0007685517745175625,1301.1485148514853,10.345569927279836,0.007951106126006448,7,176,17776,51.86102272727273,81,5.130300432389734,0.0,1.7559670441564292,90.8592897875519
my,4850,100,0,PRP$,1,my,my/PRP$,0.0007609423510074876,1314.16,10.359925220256905,0.007883305853364053,2,177,17700,51.56802259887006,65,5.447782622245905,0.0,2.4537203008665447,115.85617680333915
truth,7579,99,0,NN,0,truth,truth/NN,0.0007533329274974128,1327.4343434343434,10.37442478995202,0.007815395798116286,5,178,17622,51.27831460674158,87,5.02720693942563,0.0,2.1565989207878076,92.42740798091228
death,1975,99,0,NN,0,death,death/NN,0.0007533329274974128,1327.4343434343434,10.37442478995202,0.007815395798116286,5,179,17721,50.991843575419,81,5.130300432389734,0.0,1.7820035615781102,99.25163045251989
am,438,98,0,VBP,1,am,am/VBP,0.0007457235039873379,1340.9795918367347,10.389071565916423,0.007747374851310414,2,180,17640,50.70855555555556,76,5.222222921830774,0.0,1.7827269573850009,112.57984017441473
forces,3064,98,0,NNS,0,forc,forces/NNS,0.0007457235039873379,1340.9795918367347,10.389071565916423,0.007747374851310414,6,181,17738,50.42839779005525,88,5.010718816637062,0.0,1.699705594334127,94.79961870360206
campesinos,1137,96,0,NN,0,campesino,campesinos/NN,0.0007305046569671882,1368.9166666666665,10.418818909310474,0.007610995733349102,10,182,17472,50.151318681318685,78,5.18474821641211,0.014851055908395123,1.6841648230644592,88.17288401433849
again,340,95,0,RB,1,again,again/RB,0.0007228952334571133,1383.3263157894737,10.433925801700683,0.007542635228294614,5,183,17385,49.87726775956285,77,5.203363894579457,0.015533037702678531,1.7676706987618964,90.8829043734631
through,7373,95,0,IN,1,through,through/IN,0.0007228952334571133,1383.3263157894737,10.433925801700683,0.007542635228294614,7,184,17480,49.606195652173916,88,5.010718816637062,0.0,1.370856619733717,110.66268838824
must,4842,94,0,MD,0,must,must/MD,0.0007152858099470384,1398.0425531914893,10.449192558353992,0.007474159162394802,4,185,17390,49.33805405405406,82,5.112598430656275,0.016120045212541935,1.6876814241374158,104.93111260324122
came,1124,93,0,VBD,0,came,came/VBD,0.0007076763864369636,1413.0752688172042,10.464622598923599,0.007405566306232839,4,186,17298,49.072795698924736,76,5.222222921830774,0.015038603707648576,1.4933557154238675,82.33099236008944
cg,1275,93,0,NN,0,cg,cg/NN,0.0007076763864369636,1413.0752688172042,10.464622598923599,0.007405566306232839,2,187,17391,48.810374331550804,87,5.02720693942563,0.01686122101386513,2.7393477132729087,127.6015556983128
since,6714,92,0,IN,0,sinc,since/IN,0.0007000669629268887,1428.4347826086955,10.480219453974618,0.007336855403951306,5,188,17296,48.55074468085107,83,5.095111003927434,0.0,1.49069901519588,82.35993482816455
new,4935,92,0,JJ,0,new,new/JJ,0.0007000669629268887,1428.4347826086955,10.480219453974618,0.007336855403951306,3,189,17388,48.29386243386244,68,5.382687594024019,0.0,1.250040041098856,84.39928106181337
governments,3295,92,0,NNS,0,govern,governments/NNS,0.0007000669629268887,1428.4347826086955,10.480219453974618,0.007336855403951306,11,190,17480,48.03968421052632,89,4.994417004307961,0.04388739172602508,1.4299166747588148,100.22999317764068
until,7717,92,0,IN,1,until,until/IN,0.0007000669629268887,1428.4347826086955,10.480219453974618,0.007336855403951306,5,191,17572,47.78816753926702,83,5.095111003927434,0.0,1.4137406658967258,102.77702684496356
everything,2702,92,0,NN,0,everyth,everything/NN,0.0007000669629268887,1428.4347826086955,10.480219453974618,0.007336855403951306,10,192,17664,47.53927083333334,75,5.241331744778478,0.01582921015715485,1.4190281662965187,89.80892885763134
la,4180,92,0,NNP,0,la,la/NNP,0.0007000669629268887,1428.4347826086955,10.480219453974618,0.007336855403951306,2,193,17756,47.292953367875654,78,5.18474821641211,0.0,1.2715414752703815,249.05483115046027
still,6977,91,0,RB,0,still,still/RB,0.0006924575394168138,1444.131868131868,10.495986769832934,0.007268025172389944,5,194,17654,47.04917525773196,76,5.222222921830774,0.0,1.2490697966724835,84.39247820834063
says,6465,91,0,VBZ,0,say,says/VBZ,0.0006924575394168138,1444.131868131868,10.495986769832934,0.007268025172389944,4,195,17745,46.80789743589744,73,5.2803258763943415,0.0,1.0682785700600206,96.20438514918919
something,6829,91,0,NN,0,someth,something/NN,0.0006924575394168138,1444.131868131868,10.495986769832934,0.007268025172389944,9,196,17836,46.56908163265307,75,5.241331744778478,0.013124825804630025,1.2817467323372418,73.33266216182548
does,2347,90,0,VBZ,1,doe,does/VBZ,0.0006848481159067389,1460.1777777777777,10.511928313701956,0.007199074300185487,4,197,17730,46.33269035532995,78,5.18474821641211,0.0,1.163308191131139,122.88426503133171
demand,2071,90,0,NN,0,demand,demand/NN,0.0006848481159067389,1460.1777777777777,10.511928313701956,0.007199074300185487,6,198,17820,46.098686868686876,76,5.222222921830774,0.012105557884227014,1.4954023922735085,117.61246043325711
let,4299,89,0,VB,0,let,let/VB,0.000677238692396664,1476.5842696629213,10.528047979065231,0.0071300014468314785,3,199,17711,45.8670351758794,55,5.688790721749699,0.0,1.9544489705158001,107.23249744461381
part,5277,88,0,NN,0,part,part/NN,0.0006696292688865891,1493.3636363636365,10.544349791394334,0.007060805241695846,4,200,17600,45.6377,77,5.203363894579457,0.0,1.1121329505403301,83.49354047863943
him,3546,88,0,PRP,1,him,him/PRP,0.0006696292688865891,1493.3636363636365,10.544349791394334,0.007060805241695846,3,201,17688,45.41064676616916,66,5.425756315915906,0.013903328642290365,1.6983590684600405,123.42313529162016
she,6639,87,0,PRP,1,she,she/PRP,0.0006620198453765143,1510.528735632184,10.560837914182901,0.006991484282993793,3,202,17574,45.18584158415842,34,6.382687594024019,0.08187479655209887,1.7051537521982434,87.46516153558528
day,1960,87,0,NN,0,day,day/NN,0.0006620198453765143,1510.528735632184,10.560837914182901,0.006991484282993793,3,203,17661,44.963251231527096,71,5.320403315769677,0.014267711513634374,1.7037442975742279,112.6787841142109
themselves,7326,87,0,PRP,1,themselv,themselves/PRP,0.0006620198453765143,1510.528735632184,10.560837914182901,0.006991484282993793,10,204,17748,44.74284313725491,77,5.203363894579457,0.0,1.095511575425337,81.58140696509648
hope,3597,86,0,VBP,0,hope,hope/VBP,0.0006544104218664394,1528.093023255814,10.577516655329532,0.0069220371367134876,4,205,17630,44.52458536585366,68,5.382687594024019,0.0,1.9311266006248835,107.57535128539006
before,845,86,0,IN,1,befor,before/IN,0.0006544104218664394,1528.093023255814,10.577516655329532,0.0069220371367134876,6,206,17716,44.30844660194175,78,5.18474821641211,0.0,1.3008812665559193,97.97087186451549
made,4458,85,0,VBN,0,made,made/VBN,0.0006468009983563645,1546.0705882352943,10.59439047389393,0.006852462335491751,4,207,17595,44.094396135265704,71,5.320403315769677,0.0,1.3800149753062572,91.56617191217785
true,7572,85,0,JJ,0,true,true/JJ,0.0006468009983563645,1546.0705882352943,10.59439047389393,0.006852462335491751,4,208,17680,43.88240384615385,76,5.222222921830774,0.0,1.351409044510993,88.5769438560674
power,5578,83,0,NN,0,power,power/NN,0.0006315821513362147,1583.3253012048194,10.628741978684706,0.006712923724895223,5,209,17347,43.672440191387565,58,5.612169440146787,0.011579099924468395,0.9930245152906255,65.43932074492223
words,8050,82,0,NNS,0,word,words/NNS,0.0006239727278261399,1602.6341463414633,10.646229405413546,0.006642956803158754,5,210,17220,43.4644761904762,68,5.382687594024019,0.0,1.9609438736912563,69.85271214133921
subcommander,7065,81,0,NNP,0,subcommand,subcommander/NNP,0.0006163633043160651,1622.4197530864196,10.663931407147006,0.006572855999108994,12,211,17091,43.25848341232228,80,5.148222340386996,0.0,1.666133049858155,216.47411332601405
example,2719,81,0,NN,0,exampl,example/NN,0.0006163633043160651,1622.4197530864196,10.663931407147006,0.006572855999108994,7,212,17172,43.054433962264156,60,5.56325983966584,0.03425211007046435,1.6620906420173112,58.17670910900099
doesnt,2348,79,0,NN,0,doesnt,doesnt/NN,0.0006011444572959153,1663.493670886076,10.700000661854528,0.0064322460909364745,6,213,16827,42.85230046948357,71,5.320403315769677,0.021289243634664078,0.9943677720041066,113.10052706902202
may,4581,78,0,MD,0,may,may/MD,0.0005935350337858404,1684.8205128205127,10.718379191169381,0.006361733555360167,3,214,16692,42.65205607476636,67,5.404061244816587,0.0,1.3703844283962543,104.96954180834136
